Win32_Product: Dependency Package Update (IdentifyingNumber = "{546FF45D-2467-4950-AAFB-0A06ACBB6B2C}", Name = "Dependency Package Update", Version = "1.6.32.00")
Win32_Product: Microsoft .NET Framework 4.5.1 SDK (IdentifyingNumber = "{19A5926D-66E1-46FC-854D-163AA10A52D3}", Name = "Microsoft .NET Framework 4.5.1 SDK", Version = "4.5.51641")
Win32_Product: Microsoft Silverlight (IdentifyingNumber = "{89F4137D-6C26-4A84-BDB8-2E5A4BB71E00}", Name = "Microsoft Silverlight", Version = "5.1.50907.0")
Win32_Product: Microsoft Build Tools 14.0 (x86) (IdentifyingNumber = "{6BF8837D-67E1-4359-89FB-C08BFD6F2138}", Name = "Microsoft Build Tools 14.0 (x86)", Version = "14.0.25420")
Win32_Product: Visual C++ IDE Core Professional Plus Resource Package (IdentifyingNumber = "{5130318D-7FEA-35E6-927D-01368910BDFC}", Name = "Visual C?? IDE Core Professional Plus R..., Version = "14.0.25420")
Win32_Product: SQL Server 2016 Database Engine Services (IdentifyingNumber = "{9CB25DAD-B089-4861-8443-4D43B1C320CA}", Name = "SQL Server 2016 Database Engine Service..., Version = "13.1.4001.0")
Win32_Product: WCF Data Services 5.6.4 Runtime (IdentifyingNumber = "{DB85E7BD-B2DD-43D4-B3C0-23D7B527B597}", Name = "WCF Data Services 5.6.4 Runtime", Version = "5.6.62175.4")
Win32_Product: Visual C++ IDE Core Professional Plus Resource Package (IdentifyingNumber = "{2FEE4EBD-CEB0-3E26-9405-CF0D812CFA3C}", Name = "Visual C?? IDE Core Professional Plus R..., Version = "14.0.25420")
Win32_Product: Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030 (IdentifyingNumber = "{BD95A8CD-1D9F-35AD-981A-3E7925026EBB}", Name = "Microsoft Visual C?? 2012 x86 Minimum R..., Version = "11.0.61030")
Win32_Product: Microsoft SQL Server 2016 T-SQL Language Service  (IdentifyingNumber = "{FE3BF1DD-677E-4793-9770-C07AECC88882}", Name = "Microsoft SQL Server 2016 T-SQL Languag..., Version = "13.0.14500.10")
Win32_Product: PreEmptive Analytics Visual Studio Components (IdentifyingNumber = "{436A18DD-5F2C-4B3C-985E-AD3C13B0CC25}", Name = "PreEmptive Analytics Visual Studio Comp..., Version = "1.2.5134.1")
Win32_Product: PowerDVD (IdentifyingNumber = "{DEC235ED-58A4-4517-A278-C41E8DAEAB3B}", Name = "PowerDVD", Version = "10.00.0000")
Win32_Product: Visual C++ IDE Base Resource Package (IdentifyingNumber = "{A3CF57ED-FFD1-3AC4-B9D7-90069B2B5EDA}", Name = "Visual C?? IDE Base Resource Package", Version = "14.0.25420")
Win32_Product: Microsoft Visual Studio 2015 Update 3 Diagnostic Tools - x86 (IdentifyingNumber = "{7DFB810E-B924-4DAD-975A-E07F58153727}", Name = "Microsoft Visual Studio 2015 Update 3 D..., Version = "14.0.25420")
Win32_Product: Application Insights Tools for Visual Studio 2015 (IdentifyingNumber = "{0E4C791E-B78E-477D-BD5A-CDD0985BA6EC}", Name = "Application Insights Tools for Visual S..., Version = "7.0.20622.1")
Win32_Product: Microsoft Visual C++ 2015 x86 Debug Runtime - 14.0.24215 (IdentifyingNumber = "{C956892E-D1F3-3781-935C-8D9060E7CD7E}", Name = "Microsoft Visual C?? 2015 x86 Debug Run..., Version = "14.0.24215")
Win32_Product: SQL Server 2016 SQL Diagnostics (IdentifyingNumber = "{766BE25E-D2B5-4E76-BCB0-29B801BADB3F}", Name = "SQL Server 2016 SQL Diagnostics", Version = "13.0.1601.5")
Win32_Product: League of Legends (IdentifyingNumber = "{DB179A5E-BDE5-4565-AE14-AA10C64C0572}", Name = "League of Legends", Version = "3.0.1")
Win32_Product: Windows Software Development Kit DirectX x64 Remote (IdentifyingNumber = "{5247E16E-BCF8-95AB-1653-B3F8FBF8B3F1}", Name = "Windows Software Development Kit Direct..., Version = "8.100.25984")
Win32_Product: WCF Data Services Tools for Microsoft Visual Studio 2015 (IdentifyingNumber = "{0A3B508E-5638-4471-BCC9-954E1868CB86}", Name = "WCF Data Services Tools for Microsoft V..., Version = "5.6.62175.4")
Win32_Product: Microsoft Visual Studio 2015 Update 3.1 Team Explorer Language Pack - ENU (IdentifyingNumber = "{A308948E-D2D2-3323-A336-49DBA82964D7}", Name = "Microsoft Visual Studio 2015 Update 3.1..., Version = "14.102.25619")
Win32_Product: SQL Server 2016 XEvent (IdentifyingNumber = "{8CF2CA8E-3984-46B9-B493-F844F3774FA1}", Name = "SQL Server 2016 XEvent", Version = "13.0.1601.5")
Win32_Product: Visual C++ IDE Debugger Package (IdentifyingNumber = "{F3F23EAE-D617-3A1F-8717-FACD35A1ECEE}", Name = "Visual C?? IDE Debugger Package", Version = "14.0.25431")
Win32_Product: Microsoft Visual Studio Team Foundation Server 2015 Update 3 CTP1 Storyboarding Language Pack (x64) - ENU (IdentifyingNumber = "{B97772BE-2F7E-3F09-93B4-D1C9E196018A}", Name = "Microsoft Visual Studio Team Foundation..., Version = "14.98.25331")
Win32_Product: Microsoft Report Viewer 2012 Runtime (IdentifyingNumber = "{9CCE40CE-A9E6-4916-8729-B008558EEF3F}", Name = "Microsoft Report Viewer 2012 Runtime", Version = "11.0.2100.60")
Win32_Product: Microsoft Visual Studio 2015 Test Tools Language Pack - ENU (IdentifyingNumber = "{E41854EE-D8A6-4E03-B42D-E0006C24A306}", Name = "Microsoft Visual Studio 2015 Test Tools..., Version = "14.0.23107")
Win32_Product: Microsoft .NET Framework 4.6.1 Targeting Pack (ENU) (IdentifyingNumber = "{8EEB28EE-5141-411C-9CF0-9952264FE4AF}", Name = "Microsoft .NET Framework 4.6.1 Targetin..., Version = "4.6.01055")
Win32_Product: SQL Server 2016 DMF (IdentifyingNumber = "{34A20DEE-6AD4-44A6-95FF-DFF95CD22B8C}", Name = "SQL Server 2016 DMF", Version = "13.0.1601.5")
Win32_Product: Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17 (IdentifyingNumber = "{8220EEFE-38CD-377E-8595-13398D740ACE}", Name = "Microsoft Visual C?? 2008 Redistributab..., Version = "9.0.30729")
Win32_Product: Dependency Package Update (IdentifyingNumber = "{4430150F-61B3-4142-BE04-EAC68C8DDA18}", Name = "Dependency Package Update", Version = "1.6.32.00")
Win32_Product: SQL Server 2012 Common Files (IdentifyingNumber = "{202AAF1F-69AA-442A-B59F-6B54B1AD07C6}", Name = "SQL Server 2012 Common Files", Version = "11.3.6020.0")
Win32_Product: Visual Studio Graphics Analyzer (IdentifyingNumber = "{8C26982F-B345-3C87-8D17-5E88ADDAFFF6}", Name = "Visual Studio Graphics Analyzer", Version = "14.0.25420")
Win32_Product: Microsoft SQL Server 2016 Management Objects  (IdentifyingNumber = "{0F1C8E2F-199A-4946-B3BF-0906DACFD032}", Name = "Microsoft SQL Server 2016 Management Ob..., Version = "13.0.1601.5")
Win32_Product: SQL Server 2016 Client Tools Extensions (IdentifyingNumber = "{7E94713F-EF30-46EB-B809-BBA8603FBF9E}", Name = "SQL Server 2016 Client Tools Extensions..., Version = "13.0.1601.5")
Win32_Product: SQL Server 2016 Common Files (IdentifyingNumber = "{16F3645F-1343-4462-92DC-9AE66A2E68A3}", Name = "SQL Server 2016 Common Files", Version = "13.1.4001.0")
Win32_Product: Microsoft SQL Server 2014 Management Objects  (IdentifyingNumber = "{2774595F-BC2A-4B12-A25B-0C37A37049B0}", Name = "Microsoft SQL Server 2014 Management Ob..., Version = "12.0.2000.8")
Win32_Product: Java Auto Updater (IdentifyingNumber = "{4A03706F-666A-4037-7777-5F2748764D10}", Name = "Java Auto Updater", Version = "9.0.1.0")
Win32_Product: Visual C++ IDE Base Package (IdentifyingNumber = "{30B0517F-1E18-3D45-A78C-C2E34B9A368D}", Name = "Visual C?? IDE Base Package", Version = "14.0.25431")
Win32_Product: Microsoft Visual Studio 2015 Profiling Tools (IdentifyingNumber = "{4AD3777F-D26B-4FCD-8823-B1D9784141C6}", Name = "Microsoft Visual Studio 2015 Profiling ..., Version = "14.0.25123")
Win32_Product: SQL Server 2016 XEvent (IdentifyingNumber = "{E6FFAAAF-D8B5-4D46-8514-26E96D9F3D8D}", Name = "SQL Server 2016 XEvent", Version = "13.0.1601.5")
Win32_Product: Microsoft Azure Mobile Services Connected Service (IdentifyingNumber = "{107518BF-43A3-4CB6-B571-9C5A241F9586}", Name = "Microsoft Azure Mobile Services Connect..., Version = "14.0.25420")
Win32_Product: Microsoft SQL Server Data Tools - enu (14.0.60519.0) (IdentifyingNumber = "{4E27B0EF-7BAB-432A-AF3D-3FC8F3F7353F}", Name = "Microsoft SQL Server Data Tools - enu (..., Version = "14.0.60519.0")
Win32_Product: Microsoft Agents for Visual Studio 2015 Preview - ENU (IdentifyingNumber = "{B57097EF-5F38-348C-8081-4D0F0B78757E}", Name = "Microsoft Agents for Visual Studio 2015..., Version = "14.0.23102")
Win32_Product: Microsoft Audio Enhancement Troubleshooter installer (IdentifyingNumber = "{6E0351FF-6A71-45C5-A041-D4D9D8067EAF}", Name = "Microsoft Audio Enhancement Troubleshoo..., Version = "1.0.0.0")
